from;to;polyline;weight
Trang;Phetchabun;LINESTRING(99.1240591168 7.47445161113, 101.21354207 16.2488798096);4.0
Trang;Phrae;LINESTRING(99.1240591168 7.47445161113, 99.9592168824 18.2599980793);0.0
Trang;Prachinburi;LINESTRING(99.1240591168 7.47445161113, 101.62185847 14.0225097824);0.0
Trang;Pathum Thani;LINESTRING(99.1240591168 7.47445161113, 100.641810015 14.0961850445);7.0
Trang;Pattani;LINESTRING(99.1240591168 7.47445161113, 101.371757998 6.7514836781);4.0
Trang;Phayao;LINESTRING(99.1240591168 7.47445161113, 100.155875063 19.2707159874);1.0
Trang;Ratchaburi;LINESTRING(99.1240591168 7.47445161113, 99.6163033708 13.555468881);2.0
Trang;Roi Et;LINESTRING(99.1240591168 7.47445161113, 103.811856618 15.9390589157);0.0
Trang;Ranong;LINESTRING(99.1240591168 7.47445161113, 98.6451537598 10.0467430034);0.0
Trang;Rayong;LINESTRING(99.1240591168 7.47445161113, 101.407515377 12.8424417412);2.0
Trang;Sing Buri;LINESTRING(99.1240591168 7.47445161113, 100.334808171 14.9189979398);0.0
Trang;Songkhla;LINESTRING(99.1240591168 7.47445161113, 100.581375177 7.1139766215);72.0
Trang;Samut Songkhram;LINESTRING(99.1240591168 7.47445161113, 99.9656093523 13.3785736422);1.0
Trang;Samut Sakhon;LINESTRING(99.1240591168 7.47445161113, 100.223684072 13.5726593856);0.0
Trang;Sa Kaeo;LINESTRING(99.1240591168 7.47445161113, 102.407393634 13.7164658559);0.0
Trang;Surat Thani;LINESTRING(99.1240591168 7.47445161113, 99.2665140024 9.05257838779);15.0
Trang;Sakon Nakhon;LINESTRING(99.1240591168 7.47445161113, 103.843548596 17.4307460922);0.0
Trang;Suphan Buri;LINESTRING(99.1240591168 7.47445161113, 99.7811297192 14.5713696695);0.0
Trang;Samut Prakan;LINESTRING(99.1240591168 7.47445161113, 100.703595707 13.5986713964);8.0
Trang;Saraburi;LINESTRING(99.1240591168 7.47445161113, 101.014713278 14.6589645496);0.0
Trang;Surin;LINESTRING(99.1240591168 7.47445161113, 103.590719782 14.9050181448);0.0
Trang;Sisaket;LINESTRING(99.1240591168 7.47445161113, 104.405359638 14.9554371622);0.0
Trang;Sukhothai;LINESTRING(99.1240591168 7.47445161113, 99.7117887232 17.2522506862);0.0
Trang;Satun;LINESTRING(99.1240591168 7.47445161113, 99.6865649143 6.81033585588);11.0
Trang;Tak;LINESTRING(99.1240591168 7.47445161113, 98.6056341986 16.5242227967);0.0
Trang;Trang;LINESTRING(99.1240591168 7.47445161113, 99.5959127698 7.49267273863);0.0
Trang;Trat;LINESTRING(99.1240591168 7.47445161113, 102.579564521 12.1595379843);2.0
Trang;Ubon Ratchathani;LINESTRING(99.1240591168 7.47445161113, 105.004600489 15.1535356093);2.0
Trang;Udon Thani;LINESTRING(99.1240591168 7.47445161113, 102.842158571 17.4438714944);0.0
Trang;Uttaradit;LINESTRING(99.1240591168 7.47445161113, 100.54362506 17.7594847218);0.0
Trang;Uthai Thani;LINESTRING(99.1240591168 7.47445161113, 99.5453924199 15.3679825856);0.0
Trang;Yala;LINESTRING(99.1240591168 7.47445161113, 101.221688429 6.14828307483);5.0
Trang;Yasothon;LINESTRING(99.1240591168 7.47445161113, 104.410400659 15.8181173078);0.0
Trat;Amnat Charoen;LINESTRING(102.426825502 12.1169225031, 104.739452739 15.9103839643);0.0
Trat;Ang Thong;LINESTRING(102.426825502 12.1169225031, 100.353471697 14.6204191956);0.0
Trat;Phra Nakhon Si Ayutthaya;LINESTRING(102.426825502 12.1169225031, 100.524265612 14.3917545816);13.0
Trat;Bangkok;LINESTRING(102.426825502 12.1169225031, 100.631523202 13.7203931414);358.0
Trat;Bueng Kan;LINESTRING(102.426825502 12.1169225031, 103.716800416 18.1099174483);1.0
Trat;Buriram;LINESTRING(102.426825502 12.1169225031, 102.968096472 14.9633847038);5.0
Trat;Chonburi;LINESTRING(102.426825502 12.1169225031, 101.241576765 13.0487736735);72.0
Trat;Chachoengsao;LINESTRING(102.426825502 12.1169225031, 101.419030609 13.5774729299);8.0
Trat;Chiang Mai;LINESTRING(102.426825502 12.1169225031, 98.8090260466 18.6949245582);17.0
Trat;Chai Nat;LINESTRING(102.426825502 12.1169225031, 100.036696168 15.1596223071);0.0
Trat;Chaiyaphum;LINESTRING(102.426825502 12.1169225031, 101.888264107 16.0310191135);0.0
Trat;Chumphon;LINESTRING(102.426825502 12.1169225031, 99.0825327206 10.3170952438);1.0
Trat;Chiang Rai;LINESTRING(102.426825502 12.1169225031, 99.9181046538 19.7324384098);8.0
Trat;Chanthaburi;LINESTRING(102.426825502 12.1169225031, 102.110829598 12.8108425642);209.0
Trat;Krabi;LINESTRING(102.426825502 12.1169225031, 99.0096418766 7.93530464171);3.0
Trat;Khon Kaen;LINESTRING(102.426825502 12.1169225031, 102.467091341 16.3601979214);8.0
Trat;Kamphaeng Phet;LINESTRING(102.426825502 12.1169225031, 99.5310912899 16.3858334519);1.0
Trat;Kanchanaburi;LINESTRING(102.426825502 12.1169225031, 99.0310011373 14.6930709783);7.0
Trat;Kalasin;LINESTRING(102.426825502 12.1169225031, 103.668833895 16.6419437368);1.0
Trat;Loei Province;LINESTRING(102.426825502 12.1169225031, 101.493432007 17.4865304276);3.0
Trat;Lampang;LINESTRING(102.426825502 12.1169225031, 99.5028873139 18.3121197955);2.0
Trat;Lamphun;LINESTRING(102.426825502 12.1169225031, 98.9955101259 18.0669476692);2.0
Trat;Lopburi Province;LINESTRING(102.426825502 12.1169225031, 100.91279061 15.1983428634);1.0
Trat;Mukdahan;LINESTRING(102.426825502 12.1169225031, 104.52536682 16.5399707206);0.0
Trat;Maha Sarakham;LINESTRING(102.426825502 12.1169225031, 103.168807401 16.0246261741);0.0
Trat;Mae Hong Son;LINESTRING(102.426825502 12.1169225031, 97.9976963379 18.7255459313);0.0
Trat;Nan;LINESTRING(102.426825502 12.1169225031, 100.846655279 18.8238026323);0.0
Trat;Nonthaburi;LINESTRING(102.426825502 12.1169225031, 100.41502107 13.9645550618);28.0
Trat;Nong Bua Lam Phu;LINESTRING(102.426825502 12.1169225031, 102.332866504 17.2250302587);0.0
Trat;Nong Khai;LINESTRING(102.426825502 12.1169225031, 102.734380415 17.948159045);0.0
Trat;Nakhon Ratchasima;LINESTRING(102.426825502 12.1169225031, 102.096875357 14.9640117158);17.0
Trat;Nakhon Phanom;LINESTRING(102.426825502 12.1169225031, 104.394182963 17.4055094748);1.0
Trat;Nakhon Pathom;LINESTRING(102.426825502 12.1169225031, 100.077784332 13.9133999426);7.0
Trat;Nakhon Si Thammarat;LINESTRING(102.426825502 12.1169225031, 99.7855482953 8.58172325877);0.0
Trat;Nakhon Sawan;LINESTRING(102.426825502 12.1169225031, 99.9598221992 15.6222488032);0.0
Trat;Narathiwat;LINESTRING(102.426825502 12.1169225031, 101.731935286 6.18417848751);1.0
Trat;Nakhon Nayok;LINESTRING(102.426825502 12.1169225031, 101.209031012 14.236825414);4.0
Trat;Phetchaburi;LINESTRING(102.426825502 12.1169225031, 99.6008495417 12.9525452933);12.0
Trat;Phichit;LINESTRING(102.426825502 12.1169225031, 100.391252836 16.2857421333);0.0
Trat;Prachuap Khiri Khan;LINESTRING(102.426825502 12.1169225031, 99.5834170434 11.8004315212);6.0
Trat;Phuket;LINESTRING(102.426825502 12.1169225031, 98.3649123943 7.83944014805);5.0
Trat;Phatthalung;LINESTRING(102.426825502 12.1169225031, 100.080049986 7.49394151891);0.0
Trat;Phitsanulok;LINESTRING(102.426825502 12.1169225031, 100.481753364 17.0317225438);3.0
Trat;Phang Nga;LINESTRING(102.426825502 12.1169225031, 98.1635603331 8.62009579339);1.0
Trat;Phetchabun;LINESTRING(102.426825502 12.1169225031, 101.21354207 16.2488798096);6.0
Trat;Phrae;LINESTRING(102.426825502 12.1169225031, 99.9592168824 18.2599980793);1.0
Trat;Prachinburi;LINESTRING(102.426825502 12.1169225031, 101.62185847 14.0225097824);5.0
Trat;Pathum Thani;LINESTRING(102.426825502 12.1169225031, 100.641810015 14.0961850445);22.0
Trat;Pattani;LINESTRING(102.426825502 12.1169225031, 101.371757998 6.7514836781);0.0
Trat;Phayao;LINESTRING(102.426825502 12.1169225031, 100.155875063 19.2707159874);0.0
Trat;Ratchaburi;LINESTRING(102.426825502 12.1169225031, 99.6163033708 13.555468881);5.0
Trat;Roi Et;LINESTRING(102.426825502 12.1169225031, 103.811856618 15.9390589157);2.0
Trat;Ranong;LINESTRING(102.426825502 12.1169225031, 98.6451537598 10.0467430034);0.0
Trat;Rayong;LINESTRING(102.426825502 12.1169225031, 101.407515377 12.8424417412);78.0
Trat;Sing Buri;LINESTRING(102.426825502 12.1169225031, 100.334808171 14.9189979398);0.0
Trat;Songkhla;LINESTRING(102.426825502 12.1169225031, 100.581375177 7.1139766215);2.0
Trat;Samut Songkhram;LINESTRING(102.426825502 12.1169225031, 99.9656093523 13.3785736422);1.0
Trat;Samut Sakhon;LINESTRING(102.426825502 12.1169225031, 100.223684072 13.5726593856);2.0
Trat;Sa Kaeo;LINESTRING(102.426825502 12.1169225031, 102.407393634 13.7164658559);7.0
Trat;Surat Thani;LINESTRING(102.426825502 12.1169225031, 99.2665140024 9.05257838779);3.0
Trat;Sakon Nakhon;LINESTRING(102.426825502 12.1169225031, 103.843548596 17.4307460922);0.0
Trat;Suphan Buri;LINESTRING(102.426825502 12.1169225031, 99.7811297192 14.5713696695);3.0
Trat;Samut Prakan;LINESTRING(102.426825502 12.1169225031, 100.703595707 13.5986713964);35.0
Trat;Saraburi;LINESTRING(102.426825502 12.1169225031, 101.014713278 14.6589645496);2.0
Trat;Surin;LINESTRING(102.426825502 12.1169225031, 103.590719782 14.9050181448);2.0
Trat;Sisaket;LINESTRING(102.426825502 12.1169225031, 104.405359638 14.9554371622);2.0
Trat;Sukhothai;LINESTRING(102.426825502 12.1169225031, 99.7117887232 17.2522506862);1.0
Trat;Satun;LINESTRING(102.426825502 12.1169225031, 99.6865649143 6.81033585588);1.0
Trat;Tak;LINESTRING(102.426825502 12.1169225031, 98.6056341986 16.5242227967);0.0
Trat;Trang;LINESTRING(102.426825502 12.1169225031, 99.5959127698 7.49267273863);1.0
Trat;Trat;LINESTRING(102.426825502 12.1169225031, 102.579564521 12.1595379843);0.0
Trat;Ubon Ratchathani;LINESTRING(102.426825502 12.1169225031, 105.004600489 15.1535356093);9.0
Trat;Udon Thani;LINESTRING(102.426825502 12.1169225031, 102.842158571 17.4438714944);3.0
Trat;Uttaradit;LINESTRING(102.426825502 12.1169225031, 100.54362506 17.7594847218);0.0
Trat;Uthai Thani;LINESTRING(102.426825502 12.1169225031, 99.5453924199 15.3679825856);0.0
Trat;Yala;LINESTRING(102.426825502 12.1169225031, 101.221688429 6.14828307483);0.0
Trat;Yasothon;LINESTRING(102.426825502 12.1169225031, 104.410400659 15.8181173078);0.0
Ubon Ratchathani;Amnat Charoen;LINESTRING(104.895636755 15.2537925137, 104.739452739 15.9103839643);95.0
Ubon Ratchathani;Ang Thong;LINESTRING(104.895636755 15.2537925137, 100.353471697 14.6204191956);1.0
Ubon Ratchathani;Phra Nakhon Si Ayutthaya;LINESTRING(104.895636755 15.2537925137, 100.524265612 14.3917545816);15.0
Ubon Ratchathani;Bangkok;LINESTRING(104.895636755 15.2537925137, 100.631523202 13.7203931414);722.0
Ubon Ratchathani;Bueng Kan;LINESTRING(104.895636755 15.2537925137, 103.716800416 18.1099174483);0.0
Ubon Ratchathani;Buriram;LINESTRING(104.895636755 15.2537925137, 102.968096472 14.9633847038);59.0
Ubon Ratchathani;Chonburi;LINESTRING(104.895636755 15.2537925137, 101.241576765 13.0487736735);88.0
Ubon Ratchathani;Chachoengsao;LINESTRING(104.895636755 15.2537925137, 101.419030609 13.5774729299);9.0
Ubon Ratchathani;Chiang Mai;LINESTRING(104.895636755 15.2537925137, 98.8090260466 18.6949245582);27.0
Ubon Ratchathani;Chai Nat;LINESTRING(104.895636755 15.2537925137, 100.036696168 15.1596223071);0.0
Ubon Ratchathani;Chaiyaphum;LINESTRING(104.895636755 15.2537925137, 101.888264107 16.0310191135);9.0
Ubon Ratchathani;Chumphon;LINESTRING(104.895636755 15.2537925137, 99.0825327206 10.3170952438);3.0
Ubon Ratchathani;Chiang Rai;LINESTRING(104.895636755 15.2537925137, 99.9181046538 19.7324384098);6.0
Ubon Ratchathani;Chanthaburi;LINESTRING(104.895636755 15.2537925137, 102.110829598 12.8108425642);19.0
Ubon Ratchathani;Krabi;LINESTRING(104.895636755 15.2537925137, 99.0096418766 7.93530464171);0.0
Ubon Ratchathani;Khon Kaen;LINESTRING(104.895636755 15.2537925137, 102.467091341 16.3601979214);224.0
Ubon Ratchathani;Kamphaeng Phet;LINESTRING(104.895636755 15.2537925137, 99.5310912899 16.3858334519);1.0
Ubon Ratchathani;Kanchanaburi;LINESTRING(104.895636755 15.2537925137, 99.0310011373 14.6930709783);6.0
Ubon Ratchathani;Kalasin;LINESTRING(104.895636755 15.2537925137, 103.668833895 16.6419437368);11.0
Ubon Ratchathani;Loei Province;LINESTRING(104.895636755 15.2537925137, 101.493432007 17.4865304276);10.0
Ubon Ratchathani;Lampang;LINESTRING(104.895636755 15.2537925137, 99.5028873139 18.3121197955);5.0
Ubon Ratchathani;Lamphun;LINESTRING(104.895636755 15.2537925137, 98.9955101259 18.0669476692);2.0
Ubon Ratchathani;Lopburi Province;LINESTRING(104.895636755 15.2537925137, 100.91279061 15.1983428634);2.0
Ubon Ratchathani;Mukdahan;LINESTRING(104.895636755 15.2537925137, 104.52536682 16.5399707206);56.0
Ubon Ratchathani;Maha Sarakham;LINESTRING(104.895636755 15.2537925137, 103.168807401 16.0246261741);91.0
Ubon Ratchathani;Mae Hong Son;LINESTRING(104.895636755 15.2537925137, 97.9976963379 18.7255459313);0.0
Ubon Ratchathani;Nan;LINESTRING(104.895636755 15.2537925137, 100.846655279 18.8238026323);2.0
Ubon Ratchathani;Nonthaburi;LINESTRING(104.895636755 15.2537925137, 100.41502107 13.9645550618);34.0
Ubon Ratchathani;Nong Bua Lam Phu;LINESTRING(104.895636755 15.2537925137, 102.332866504 17.2250302587);0.0
Ubon Ratchathani;Nong Khai;LINESTRING(104.895636755 15.2537925137, 102.734380415 17.948159045);3.0
Ubon Ratchathani;Nakhon Ratchasima;LINESTRING(104.895636755 15.2537925137, 102.096875357 14.9640117158);101.0
Ubon Ratchathani;Nakhon Phanom;LINESTRING(104.895636755 15.2537925137, 104.394182963 17.4055094748);30.0
Ubon Ratchathani;Nakhon Pathom;LINESTRING(104.895636755 15.2537925137, 100.077784332 13.9133999426);17.0
Ubon Ratchathani;Nakhon Si Thammarat;LINESTRING(104.895636755 15.2537925137, 99.7855482953 8.58172325877);1.0
Ubon Ratchathani;Nakhon Sawan;LINESTRING(104.895636755 15.2537925137, 99.9598221992 15.6222488032);4.0
Ubon Ratchathani;Narathiwat;LINESTRING(104.895636755 15.2537925137, 101.731935286 6.18417848751);0.0
Ubon Ratchathani;Nakhon Nayok;LINESTRING(104.895636755 15.2537925137, 101.209031012 14.236825414);9.0
Ubon Ratchathani;Phetchaburi;LINESTRING(104.895636755 15.2537925137, 99.6008495417 12.9525452933);13.0
Ubon Ratchathani;Phichit;LINESTRING(104.895636755 15.2537925137, 100.391252836 16.2857421333);4.0
Ubon Ratchathani;Prachuap Khiri Khan;LINESTRING(104.895636755 15.2537925137, 99.5834170434 11.8004315212);15.0
Ubon Ratchathani;Phuket;LINESTRING(104.895636755 15.2537925137, 98.3649123943 7.83944014805);3.0
Ubon Ratchathani;Phatthalung;LINESTRING(104.895636755 15.2537925137, 100.080049986 7.49394151891);0.0
Ubon Ratchathani;Phitsanulok;LINESTRING(104.895636755 15.2537925137, 100.481753364 17.0317225438);6.0
Ubon Ratchathani;Phang Nga;LINESTRING(104.895636755 15.2537925137, 98.1635603331 8.62009579339);1.0
Ubon Ratchathani;Phetchabun;LINESTRING(104.895636755 15.2537925137, 101.21354207 16.2488798096);8.0
Ubon Ratchathani;Phrae;LINESTRING(104.895636755 15.2537925137, 99.9592168824 18.2599980793);1.0
Ubon Ratchathani;Prachinburi;LINESTRING(104.895636755 15.2537925137, 101.62185847 14.0225097824);7.0
Ubon Ratchathani;Pathum Thani;LINESTRING(104.895636755 15.2537925137, 100.641810015 14.0961850445);56.0
Ubon Ratchathani;Pattani;LINESTRING(104.895636755 15.2537925137, 101.371757998 6.7514836781);0.0
Ubon Ratchathani;Phayao;LINESTRING(104.895636755 15.2537925137, 100.155875063 19.2707159874);1.0
Ubon Ratchathani;Ratchaburi;LINESTRING(104.895636755 15.2537925137, 99.6163033708 13.555468881);3.0
Ubon Ratchathani;Roi Et;LINESTRING(104.895636755 15.2537925137, 103.811856618 15.9390589157);63.0
Ubon Ratchathani;Ranong;LINESTRING(104.895636755 15.2537925137, 98.6451537598 10.0467430034);0.0
Ubon Ratchathani;Rayong;LINESTRING(104.895636755 15.2537925137, 101.407515377 12.8424417412);14.0
Ubon Ratchathani;Sing Buri;LINESTRING(104.895636755 15.2537925137, 100.334808171 14.9189979398);1.0
Ubon Ratchathani;Songkhla;LINESTRING(104.895636755 15.2537925137, 100.581375177 7.1139766215);1.0
Ubon Ratchathani;Samut Songkhram;LINESTRING(104.895636755 15.2537925137, 99.9656093523 13.3785736422);4.0
Ubon Ratchathani;Samut Sakhon;LINESTRING(104.895636755 15.2537925137, 100.223684072 13.5726593856);3.0
Ubon Ratchathani;Sa Kaeo;LINESTRING(104.895636755 15.2537925137, 102.407393634 13.7164658559);4.0
Ubon Ratchathani;Surat Thani;LINESTRING(104.895636755 15.2537925137, 99.2665140024 9.05257838779);2.0
Ubon Ratchathani;Sakon Nakhon;LINESTRING(104.895636755 15.2537925137, 103.843548596 17.4307460922);12.0
Ubon Ratchathani;Suphan Buri;LINESTRING(104.895636755 15.2537925137, 99.7811297192 14.5713696695);3.0
Ubon Ratchathani;Samut Prakan;LINESTRING(104.895636755 15.2537925137, 100.703595707 13.5986713964);67.0
Ubon Ratchathani;Saraburi;LINESTRING(104.895636755 15.2537925137, 101.014713278 14.6589645496);5.0
Ubon Ratchathani;Surin;LINESTRING(104.895636755 15.2537925137, 103.590719782 14.9050181448);70.0
Ubon Ratchathani;Sisaket;LINESTRING(104.895636755 15.2537925137, 104.405359638 14.9554371622);616.0
Ubon Ratchathani;Sukhothai;LINESTRING(104.895636755 15.2537925137, 99.7117887232 17.2522506862);1.0
Ubon Ratchathani;Satun;LINESTRING(104.895636755 15.2537925137, 99.6865649143 6.81033585588);0.0
Ubon Ratchathani;Tak;LINESTRING(104.895636755 15.2537925137, 98.6056341986 16.5242227967);3.0
Ubon Ratchathani;Trang;LINESTRING(104.895636755 15.2537925137, 99.5959127698 7.49267273863);2.0
Ubon Ratchathani;Trat;LINESTRING(104.895636755 15.2537925137, 102.579564521 12.1595379843);8.0
Ubon Ratchathani;Ubon Ratchathani;LINESTRING(104.895636755 15.2537925137, 105.004600489 15.1535356093);0.0
Ubon Ratchathani;Udon Thani;LINESTRING(104.895636755 15.2537925137, 102.842158571 17.4438714944);14.0
Ubon Ratchathani;Uttaradit;LINESTRING(104.895636755 15.2537925137, 100.54362506 17.7594847218);3.0
Ubon Ratchathani;Uthai Thani;LINESTRING(104.895636755 15.2537925137, 99.5453924199 15.3679825856);0.0
Ubon Ratchathani;Yala;LINESTRING(104.895636755 15.2537925137, 101.221688429 6.14828307483);0.0
Ubon Ratchathani;Yasothon;LINESTRING(104.895636755 15.2537925137, 104.410400659 15.8181173078);115.0
Udon Thani;Amnat Charoen;LINESTRING(102.838923625 17.5815706076, 104.739452739 15.9103839643);1.0
Udon Thani;Ang Thong;LINESTRING(102.838923625 17.5815706076, 100.353471697 14.6204191956);0.0
Udon Thani;Phra Nakhon Si Ayutthaya;LINESTRING(102.838923625 17.5815706076, 100.524265612 14.3917545816);10.0
Udon Thani;Bangkok;LINESTRING(102.838923625 17.5815706076, 100.631523202 13.7203931414);550.0
Udon Thani;Bueng Kan;LINESTRING(102.838923625 17.5815706076, 103.716800416 18.1099174483);37.0
Udon Thani;Buriram;LINESTRING(102.838923625 17.5815706076, 102.968096472 14.9633847038);6.0
Udon Thani;Chonburi;LINESTRING(102.838923625 17.5815706076, 101.241576765 13.0487736735);52.0
Udon Thani;Chachoengsao;LINESTRING(102.838923625 17.5815706076, 101.419030609 13.5774729299);6.0
Udon Thani;Chiang Mai;LINESTRING(102.838923625 17.5815706076, 98.8090260466 18.6949245582);57.0
Udon Thani;Chai Nat;LINESTRING(102.838923625 17.5815706076, 100.036696168 15.1596223071);2.0
Udon Thani;Chaiyaphum;LINESTRING(102.838923625 17.5815706076, 101.888264107 16.0310191135);13.0
Udon Thani;Chumphon;LINESTRING(102.838923625 17.5815706076, 99.0825327206 10.3170952438);0.0
Udon Thani;Chiang Rai;LINESTRING(102.838923625 17.5815706076, 99.9181046538 19.7324384098);14.0
Udon Thani;Chanthaburi;LINESTRING(102.838923625 17.5815706076, 102.110829598 12.8108425642);10.0
Udon Thani;Krabi;LINESTRING(102.838923625 17.5815706076, 99.0096418766 7.93530464171);3.0
Udon Thani;Khon Kaen;LINESTRING(102.838923625 17.5815706076, 102.467091341 16.3601979214);720.0
Udon Thani;Kamphaeng Phet;LINESTRING(102.838923625 17.5815706076, 99.5310912899 16.3858334519);0.0
Udon Thani;Kanchanaburi;LINESTRING(102.838923625 17.5815706076, 99.0310011373 14.6930709783);3.0
Udon Thani;Kalasin;LINESTRING(102.838923625 17.5815706076, 103.668833895 16.6419437368);31.0
Udon Thani;Loei Province;LINESTRING(102.838923625 17.5815706076, 101.493432007 17.4865304276);92.0
Udon Thani;Lampang;LINESTRING(102.838923625 17.5815706076, 99.5028873139 18.3121197955);10.0
Udon Thani;Lamphun;LINESTRING(102.838923625 17.5815706076, 98.9955101259 18.0669476692);3.0
Udon Thani;Lopburi Province;LINESTRING(102.838923625 17.5815706076, 100.91279061 15.1983428634);2.0
Udon Thani;Mukdahan;LINESTRING(102.838923625 17.5815706076, 104.52536682 16.5399707206);2.0
Udon Thani;Maha Sarakham;LINESTRING(102.838923625 17.5815706076, 103.168807401 16.0246261741);114.0
Udon Thani;Mae Hong Son;LINESTRING(102.838923625 17.5815706076, 97.9976963379 18.7255459313);0.0
Udon Thani;Nan;LINESTRING(102.838923625 17.5815706076, 100.846655279 18.8238026323);2.0
Udon Thani;Nonthaburi;LINESTRING(102.838923625 17.5815706076, 100.41502107 13.9645550618);26.0
Udon Thani;Nong Bua Lam Phu;LINESTRING(102.838923625 17.5815706076, 102.332866504 17.2250302587);131.0
Udon Thani;Nong Khai;LINESTRING(102.838923625 17.5815706076, 102.734380415 17.948159045);1213.0
Udon Thani;Nakhon Ratchasima;LINESTRING(102.838923625 17.5815706076, 102.096875357 14.9640117158);75.0
Udon Thani;Nakhon Phanom;LINESTRING(102.838923625 17.5815706076, 104.394182963 17.4055094748);20.0
Udon Thani;Nakhon Pathom;LINESTRING(102.838923625 17.5815706076, 100.077784332 13.9133999426);19.0
Udon Thani;Nakhon Si Thammarat;LINESTRING(102.838923625 17.5815706076, 99.7855482953 8.58172325877);2.0
Udon Thani;Nakhon Sawan;LINESTRING(102.838923625 17.5815706076, 99.9598221992 15.6222488032);0.0
Udon Thani;Narathiwat;LINESTRING(102.838923625 17.5815706076, 101.731935286 6.18417848751);0.0
Udon Thani;Nakhon Nayok;LINESTRING(102.838923625 17.5815706076, 101.209031012 14.236825414);3.0
Udon Thani;Phetchaburi;LINESTRING(102.838923625 17.5815706076, 99.6008495417 12.9525452933);11.0
Udon Thani;Phichit;LINESTRING(102.838923625 17.5815706076, 100.391252836 16.2857421333);1.0
Udon Thani;Prachuap Khiri Khan;LINESTRING(102.838923625 17.5815706076, 99.5834170434 11.8004315212);14.0
Udon Thani;Phuket;LINESTRING(102.838923625 17.5815706076, 98.3649123943 7.83944014805);15.0
Udon Thani;Phatthalung;LINESTRING(102.838923625 17.5815706076, 100.080049986 7.49394151891);0.0
Udon Thani;Phitsanulok;LINESTRING(102.838923625 17.5815706076, 100.481753364 17.0317225438);10.0
Udon Thani;Phang Nga;LINESTRING(102.838923625 17.5815706076, 98.1635603331 8.62009579339);2.0
Udon Thani;Phetchabun;LINESTRING(102.838923625 17.5815706076, 101.21354207 16.2488798096);20.0
Udon Thani;Phrae;LINESTRING(102.838923625 17.5815706076, 99.9592168824 18.2599980793);0.0
Udon Thani;Prachinburi;LINESTRING(102.838923625 17.5815706076, 101.62185847 14.0225097824);2.0
Udon Thani;Pathum Thani;LINESTRING(102.838923625 17.5815706076, 100.641810015 14.0961850445);39.0
Udon Thani;Pattani;LINESTRING(102.838923625 17.5815706076, 101.371757998 6.7514836781);0.0
Udon Thani;Phayao;LINESTRING(102.838923625 17.5815706076, 100.155875063 19.2707159874);2.0
Udon Thani;Ratchaburi;LINESTRING(102.838923625 17.5815706076, 99.6163033708 13.555468881);7.0
Udon Thani;Roi Et;LINESTRING(102.838923625 17.5815706076, 103.811856618 15.9390589157);19.0
Udon Thani;Ranong;LINESTRING(102.838923625 17.5815706076, 98.6451537598 10.0467430034);0.0
Udon Thani;Rayong;LINESTRING(102.838923625 17.5815706076, 101.407515377 12.8424417412);16.0
Udon Thani;Sing Buri;LINESTRING(102.838923625 17.5815706076, 100.334808171 14.9189979398);2.0
Udon Thani;Songkhla;LINESTRING(102.838923625 17.5815706076, 100.581375177 7.1139766215);7.0
Udon Thani;Samut Songkhram;LINESTRING(102.838923625 17.5815706076, 99.9656093523 13.3785736422);0.0
Udon Thani;Samut Sakhon;LINESTRING(102.838923625 17.5815706076, 100.223684072 13.5726593856);2.0
Udon Thani;Sa Kaeo;LINESTRING(102.838923625 17.5815706076, 102.407393634 13.7164658559);1.0
Udon Thani;Surat Thani;LINESTRING(102.838923625 17.5815706076, 99.2665140024 9.05257838779);5.0
Udon Thani;Sakon Nakhon;LINESTRING(102.838923625 17.5815706076, 103.843548596 17.4307460922);134.0
Udon Thani;Suphan Buri;LINESTRING(102.838923625 17.5815706076, 99.7811297192 14.5713696695);3.0
Udon Thani;Samut Prakan;LINESTRING(102.838923625 17.5815706076, 100.703595707 13.5986713964);60.0
Udon Thani;Saraburi;LINESTRING(102.838923625 17.5815706076, 101.014713278 14.6589645496);5.0
Udon Thani;Surin;LINESTRING(102.838923625 17.5815706076, 103.590719782 14.9050181448);2.0
Udon Thani;Sisaket;LINESTRING(102.838923625 17.5815706076, 104.405359638 14.9554371622);9.0
Udon Thani;Sukhothai;LINESTRING(102.838923625 17.5815706076, 99.7117887232 17.2522506862);1.0
Udon Thani;Satun;LINESTRING(102.838923625 17.5815706076, 99.6865649143 6.81033585588);1.0
Udon Thani;Tak;LINESTRING(102.838923625 17.5815706076, 98.6056341986 16.5242227967);4.0
Udon Thani;Trang;LINESTRING(102.838923625 17.5815706076, 99.5959127698 7.49267273863);0.0
Udon Thani;Trat;LINESTRING(102.838923625 17.5815706076, 102.579564521 12.1595379843);1.0
Udon Thani;Ubon Ratchathani;LINESTRING(102.838923625 17.5815706076, 105.004600489 15.1535356093);15.0
Udon Thani;Udon Thani;LINESTRING(102.838923625 17.5815706076, 102.842158571 17.4438714944);0.0
Udon Thani;Uttaradit;LINESTRING(102.838923625 17.5815706076, 100.54362506 17.7594847218);1.0
Udon Thani;Uthai Thani;LINESTRING(102.838923625 17.5815706076, 99.5453924199 15.3679825856);1.0
Udon Thani;Yala;LINESTRING(102.838923625 17.5815706076, 101.221688429 6.14828307483);0.0
Udon Thani;Yasothon;LINESTRING(102.838923625 17.5815706076, 104.410400659 15.8181173078);1.0
Uttaradit;Amnat Charoen;LINESTRING(100.319211337 17.6926550101, 104.739452739 15.9103839643);0.0
