uid;polyline;isLeafNode;province
28407;LINESTRING(102.993894389 18.3750547697, 102.897821009 18.3750547697, 102.897821009 18.2850536727, 102.993894389 18.2850536727, 102.993894389 18.3750547697);True;NULL
28408;LINESTRING(103.089967768 18.3750547697, 102.993894389 18.3750547697, 102.993894389 18.2850536727, 103.089967768 18.2850536727, 103.089967768 18.3750547697);True;NULL
28409;LINESTRING(103.474261286 18.6450580606, 103.282114527 18.6450580606, 103.282114527 18.4650558667, 103.474261286 18.4650558667, 103.474261286 18.6450580606);True;NULL
28410;LINESTRING(103.282114527 18.6450580606, 103.089967768 18.6450580606, 103.089967768 18.4650558667, 103.282114527 18.4650558667, 103.282114527 18.6450580606);True;NULL
28421;LINESTRING(103.282114527 18.4650558667, 103.186041148 18.4650558667, 103.186041148 18.3750547697, 103.282114527 18.3750547697, 103.282114527 18.4650558667);True;NULL
28422;LINESTRING(103.186041148 18.4650558667, 103.089967768 18.4650558667, 103.089967768 18.3750547697, 103.186041148 18.3750547697, 103.186041148 18.4650558667);True;NULL
28423;LINESTRING(103.186041148 18.3750547697, 103.089967768 18.3750547697, 103.089967768 18.2850536727, 103.186041148 18.2850536727, 103.186041148 18.3750547697);True;NULL
28424;LINESTRING(103.282114527 18.3750547697, 103.186041148 18.3750547697, 103.186041148 18.2850536727, 103.282114527 18.2850536727, 103.282114527 18.3750547697);True;Bueng Kan
28412;LINESTRING(103.474261286 18.4650558667, 103.282114527 18.4650558667, 103.282114527 18.2850536727, 103.474261286 18.2850536727, 103.474261286 18.4650558667);True;Bueng Kan
28429;LINESTRING(102.70567425 19.0050624485, 102.321380732 19.0050624485, 102.321380732 18.6450580606, 102.70567425 18.6450580606, 102.70567425 19.0050624485);True;NULL
28430;LINESTRING(102.321380732 19.0050624485, 101.937087215 19.0050624485, 101.937087215 18.6450580606, 102.321380732 18.6450580606, 102.321380732 19.0050624485);True;NULL
28473;LINESTRING(102.321380732 18.6450580606, 102.129233973 18.6450580606, 102.129233973 18.4650558667, 102.321380732 18.4650558667, 102.321380732 18.6450580606);True;NULL
28474;LINESTRING(102.129233973 18.6450580606, 101.937087215 18.6450580606, 101.937087215 18.4650558667, 102.129233973 18.4650558667, 102.129233973 18.6450580606);True;NULL
28485;LINESTRING(102.129233973 18.4650558667, 102.033160594 18.4650558667, 102.033160594 18.3750547697, 102.129233973 18.3750547697, 102.129233973 18.4650558667);True;NULL
28486;LINESTRING(102.033160594 18.4650558667, 101.937087215 18.4650558667, 101.937087215 18.3750547697, 102.033160594 18.3750547697, 102.033160594 18.4650558667);True;NULL
28487;LINESTRING(102.033160594 18.3750547697, 101.937087215 18.3750547697, 101.937087215 18.2850536727, 102.033160594 18.2850536727, 102.033160594 18.3750547697);True;Loei
28488;LINESTRING(102.129233973 18.3750547697, 102.033160594 18.3750547697, 102.033160594 18.2850536727, 102.129233973 18.2850536727, 102.129233973 18.3750547697);True;NULL
28476;LINESTRING(102.321380732 18.4650558667, 102.129233973 18.4650558667, 102.129233973 18.2850536727, 102.321380732 18.2850536727, 102.321380732 18.4650558667);True;NULL
28432;LINESTRING(102.70567425 18.6450580606, 102.321380732 18.6450580606, 102.321380732 18.2850536727, 102.70567425 18.2850536727, 102.70567425 18.6450580606);True;NULL
28517;LINESTRING(102.70567425 18.2850536727, 102.513527491 18.2850536727, 102.513527491 18.1050514788, 102.70567425 18.1050514788, 102.70567425 18.2850536727);True;NULL
28518;LINESTRING(102.513527491 18.2850536727, 102.321380732 18.2850536727, 102.321380732 18.1050514788, 102.513527491 18.1050514788, 102.513527491 18.2850536727);True;NULL
28529;LINESTRING(102.513527491 18.1050514788, 102.417454112 18.1050514788, 102.417454112 18.0150503818, 102.513527491 18.0150503818, 102.513527491 18.1050514788);True;NULL
28530;LINESTRING(102.417454112 18.1050514788, 102.321380732 18.1050514788, 102.321380732 18.0150503818, 102.417454112 18.0150503818, 102.417454112 18.1050514788);True;NULL
28531;LINESTRING(102.417454112 18.0150503818, 102.321380732 18.0150503818, 102.321380732 17.9250492848, 102.417454112 17.9250492848, 102.417454112 18.0150503818);True;Nong Khai
28532;LINESTRING(102.513527491 18.0150503818, 102.417454112 18.0150503818, 102.417454112 17.9250492848, 102.513527491 17.9250492848, 102.513527491 18.0150503818);True;Nong Khai
28520;LINESTRING(102.70567425 18.1050514788, 102.513527491 18.1050514788, 102.513527491 17.9250492848, 102.70567425 17.9250492848, 102.70567425 18.1050514788);True;NULL
28541;LINESTRING(102.321380732 18.2850536727, 102.225307353 18.2850536727, 102.225307353 18.1950525758, 102.321380732 18.1950525758, 102.321380732 18.2850536727);True;NULL
28542;LINESTRING(102.225307353 18.2850536727, 102.129233973 18.2850536727, 102.129233973 18.1950525758, 102.225307353 18.1950525758, 102.225307353 18.2850536727);True;NULL
28543;LINESTRING(102.225307353 18.1950525758, 102.129233973 18.1950525758, 102.129233973 18.1050514788, 102.225307353 18.1050514788, 102.225307353 18.1950525758);True;Nong Khai
28544;LINESTRING(102.321380732 18.1950525758, 102.225307353 18.1950525758, 102.225307353 18.1050514788, 102.321380732 18.1050514788, 102.321380732 18.1950525758);True;NULL
28545;LINESTRING(102.129233973 18.2850536727, 102.033160594 18.2850536727, 102.033160594 18.1950525758, 102.129233973 18.1950525758, 102.129233973 18.2850536727);True;NULL
28546;LINESTRING(102.033160594 18.2850536727, 101.937087215 18.2850536727, 101.937087215 18.1950525758, 102.033160594 18.1950525758, 102.033160594 18.2850536727);True;Loei
28547;LINESTRING(102.033160594 18.1950525758, 101.937087215 18.1950525758, 101.937087215 18.1050514788, 102.033160594 18.1050514788, 102.033160594 18.1950525758);True;NULL
28548;LINESTRING(102.129233973 18.1950525758, 102.033160594 18.1950525758, 102.033160594 18.1050514788, 102.129233973 18.1050514788, 102.129233973 18.1950525758);True;Loei
28549;LINESTRING(102.129233973 18.1050514788, 102.033160594 18.1050514788, 102.033160594 18.0150503818, 102.129233973 18.0150503818, 102.129233973 18.1050514788);True;Nong Khai
28550;LINESTRING(102.033160594 18.1050514788, 101.937087215 18.1050514788, 101.937087215 18.0150503818, 102.033160594 18.0150503818, 102.033160594 18.1050514788);True;Loei
28551;LINESTRING(102.033160594 18.0150503818, 101.937087215 18.0150503818, 101.937087215 17.9250492848, 102.033160594 17.9250492848, 102.033160594 18.0150503818);True;Loei
28552;LINESTRING(102.129233973 18.0150503818, 102.033160594 18.0150503818, 102.033160594 17.9250492848, 102.129233973 17.9250492848, 102.129233973 18.0150503818);True;Udon Thani
28553;LINESTRING(102.321380732 18.1050514788, 102.225307353 18.1050514788, 102.225307353 18.0150503818, 102.321380732 18.0150503818, 102.321380732 18.1050514788);True;Nong Khai
28554;LINESTRING(102.225307353 18.1050514788, 102.129233973 18.1050514788, 102.129233973 18.0150503818, 102.225307353 18.0150503818, 102.225307353 18.1050514788);True;Nong Khai
28555;LINESTRING(102.225307353 18.0150503818, 102.129233973 18.0150503818, 102.129233973 17.9250492848, 102.225307353 17.9250492848, 102.225307353 18.0150503818);True;Udon Thani
28556;LINESTRING(102.321380732 18.0150503818, 102.225307353 18.0150503818, 102.225307353 17.9250492848, 102.321380732 17.9250492848, 102.321380732 18.0150503818);True;Udon Thani
28557;LINESTRING(102.321380732 17.9250492848, 102.129233973 17.9250492848, 102.129233973 17.7450470909, 102.321380732 17.7450470909, 102.321380732 17.9250492848);True;Udon Thani
28565;LINESTRING(102.129233973 17.9250492848, 102.033160594 17.9250492848, 102.033160594 17.8350481879, 102.129233973 17.8350481879, 102.129233973 17.9250492848);True;Udon Thani
28566;LINESTRING(102.033160594 17.9250492848, 101.937087215 17.9250492848, 101.937087215 17.8350481879, 102.033160594 17.8350481879, 102.033160594 17.9250492848);True;Loei
28567;LINESTRING(102.033160594 17.8350481879, 101.937087215 17.8350481879, 101.937087215 17.7450470909, 102.033160594 17.7450470909, 102.033160594 17.8350481879);True;Loei
28568;LINESTRING(102.129233973 17.8350481879, 102.033160594 17.8350481879, 102.033160594 17.7450470909, 102.129233973 17.7450470909, 102.129233973 17.8350481879);True;Udon Thani
28569;LINESTRING(102.129233973 17.7450470909, 102.033160594 17.7450470909, 102.033160594 17.6550459939, 102.129233973 17.6550459939, 102.129233973 17.7450470909);True;Udon Thani
28570;LINESTRING(102.033160594 17.7450470909, 101.937087215 17.7450470909, 101.937087215 17.6550459939, 102.033160594 17.6550459939, 102.033160594 17.7450470909);True;Loei
28571;LINESTRING(102.033160594 17.6550459939, 101.937087215 17.6550459939, 101.937087215 17.565044897, 102.033160594 17.565044897, 102.033160594 17.6550459939);True;Loei
28572;LINESTRING(102.129233973 17.6550459939, 102.033160594 17.6550459939, 102.033160594 17.565044897, 102.129233973 17.565044897, 102.129233973 17.6550459939);True;Loei
28573;LINESTRING(102.321380732 17.7450470909, 102.225307353 17.7450470909, 102.225307353 17.6550459939, 102.321380732 17.6550459939, 102.321380732 17.7450470909);True;Udon Thani
28574;LINESTRING(102.225307353 17.7450470909, 102.129233973 17.7450470909, 102.129233973 17.6550459939, 102.225307353 17.6550459939, 102.225307353 17.7450470909);True;Udon Thani
28575;LINESTRING(102.225307353 17.6550459939, 102.129233973 17.6550459939, 102.129233973 17.565044897, 102.225307353 17.565044897, 102.225307353 17.6550459939);True;Nong Bua Lam Phu
28576;LINESTRING(102.321380732 17.6550459939, 102.225307353 17.6550459939, 102.225307353 17.565044897, 102.321380732 17.565044897, 102.321380732 17.6550459939);True;Nong Bua Lam Phu
28581;LINESTRING(102.70567425 17.9250492848, 102.609600871 17.9250492848, 102.609600871 17.8350481879, 102.70567425 17.8350481879, 102.70567425 17.9250492848);True;NULL
28582;LINESTRING(102.609600871 17.9250492848, 102.513527491 17.9250492848, 102.513527491 17.8350481879, 102.609600871 17.8350481879, 102.609600871 17.9250492848);True;Nong Khai
28583;LINESTRING(102.609600871 17.8350481879, 102.513527491 17.8350481879, 102.513527491 17.7450470909, 102.609600871 17.7450470909, 102.609600871 17.8350481879);True;Nong Khai
28584;LINESTRING(102.70567425 17.8350481879, 102.609600871 17.8350481879, 102.609600871 17.7450470909, 102.70567425 17.7450470909, 102.70567425 17.8350481879);True;Nong Khai
28585;LINESTRING(102.513527491 17.9250492848, 102.417454112 17.9250492848, 102.417454112 17.8350481879, 102.513527491 17.8350481879, 102.513527491 17.9250492848);True;Nong Khai
28586;LINESTRING(102.417454112 17.9250492848, 102.321380732 17.9250492848, 102.321380732 17.8350481879, 102.417454112 17.8350481879, 102.417454112 17.9250492848);True;Udon Thani
28587;LINESTRING(102.417454112 17.8350481879, 102.321380732 17.8350481879, 102.321380732 17.7450470909, 102.417454112 17.7450470909, 102.417454112 17.8350481879);True;Udon Thani
28588;LINESTRING(102.513527491 17.8350481879, 102.417454112 17.8350481879, 102.417454112 17.7450470909, 102.513527491 17.7450470909, 102.513527491 17.8350481879);True;Nong Khai
28579;LINESTRING(102.513527491 17.7450470909, 102.321380732 17.7450470909, 102.321380732 17.565044897, 102.513527491 17.565044897, 102.513527491 17.7450470909);True;Udon Thani
28593;LINESTRING(102.70567425 17.7450470909, 102.609600871 17.7450470909, 102.609600871 17.6550459939, 102.70567425 17.6550459939, 102.70567425 17.7450470909);True;Nong Khai
28594;LINESTRING(102.609600871 17.7450470909, 102.513527491 17.7450470909, 102.513527491 17.6550459939, 102.609600871 17.6550459939, 102.609600871 17.7450470909);True;Udon Thani
28595;LINESTRING(102.609600871 17.6550459939, 102.513527491 17.6550459939, 102.513527491 17.565044897, 102.609600871 17.565044897, 102.609600871 17.6550459939);True;Udon Thani
28596;LINESTRING(102.70567425 17.6550459939, 102.609600871 17.6550459939, 102.609600871 17.565044897, 102.70567425 17.565044897, 102.70567425 17.6550459939);True;Nong Khai
28605;LINESTRING(103.474261286 18.2850536727, 103.378187907 18.2850536727, 103.378187907 18.1950525758, 103.474261286 18.1950525758, 103.474261286 18.2850536727);True;Bueng Kan
28606;LINESTRING(103.378187907 18.2850536727, 103.282114527 18.2850536727, 103.282114527 18.1950525758, 103.378187907 18.1950525758, 103.378187907 18.2850536727);True;Bueng Kan
28607;LINESTRING(103.378187907 18.1950525758, 103.282114527 18.1950525758, 103.282114527 18.1050514788, 103.378187907 18.1050514788, 103.378187907 18.1950525758);True;Nong Khai
28608;LINESTRING(103.474261286 18.1950525758, 103.378187907 18.1950525758, 103.378187907 18.1050514788, 103.474261286 18.1050514788, 103.474261286 18.1950525758);True;Bueng Kan
28609;LINESTRING(103.282114527 18.2850536727, 103.186041148 18.2850536727, 103.186041148 18.1950525758, 103.282114527 18.1950525758, 103.282114527 18.2850536727);True;Nong Khai
28610;LINESTRING(103.186041148 18.2850536727, 103.089967768 18.2850536727, 103.089967768 18.1950525758, 103.186041148 18.1950525758, 103.186041148 18.2850536727);True;NULL
28611;LINESTRING(103.186041148 18.1950525758, 103.089967768 18.1950525758, 103.089967768 18.1050514788, 103.186041148 18.1050514788, 103.186041148 18.1950525758);True;Nong Khai
28612;LINESTRING(103.282114527 18.1950525758, 103.186041148 18.1950525758, 103.186041148 18.1050514788, 103.282114527 18.1050514788, 103.282114527 18.1950525758);True;Nong Khai
28603;LINESTRING(103.282114527 18.1050514788, 103.089967768 18.1050514788, 103.089967768 17.9250492848, 103.282114527 17.9250492848, 103.282114527 18.1050514788);True;Nong Khai
28617;LINESTRING(103.474261286 18.1050514788, 103.378187907 18.1050514788, 103.378187907 18.0150503818, 103.474261286 18.0150503818, 103.474261286 18.1050514788);True;Bueng Kan
28618;LINESTRING(103.378187907 18.1050514788, 103.282114527 18.1050514788, 103.282114527 18.0150503818, 103.378187907 18.0150503818, 103.378187907 18.1050514788);True;Bueng Kan
28619;LINESTRING(103.378187907 18.0150503818, 103.282114527 18.0150503818, 103.282114527 17.9250492848, 103.378187907 17.9250492848, 103.378187907 18.0150503818);True;Nong Khai
28620;LINESTRING(103.474261286 18.0150503818, 103.378187907 18.0150503818, 103.378187907 17.9250492848, 103.474261286 17.9250492848, 103.474261286 18.0150503818);True;Sakon Nakhon
28621;LINESTRING(103.089967768 18.2850536727, 102.897821009 18.2850536727, 102.897821009 18.1050514788, 103.089967768 18.1050514788, 103.089967768 18.2850536727);True;NULL
28622;LINESTRING(102.897821009 18.2850536727, 102.70567425 18.2850536727, 102.70567425 18.1050514788, 102.897821009 18.1050514788, 102.897821009 18.2850536727);True;NULL
28623;LINESTRING(102.897821009 18.1050514788, 102.70567425 18.1050514788, 102.70567425 17.9250492848, 102.897821009 17.9250492848, 102.897821009 18.1050514788);True;NULL
28637;LINESTRING(103.089967768 18.1050514788, 102.993894389 18.1050514788, 102.993894389 18.0150503818, 103.089967768 18.0150503818, 103.089967768 18.1050514788);True;NULL
28638;LINESTRING(102.993894389 18.1050514788, 102.897821009 18.1050514788, 102.897821009 18.0150503818, 102.993894389 18.0150503818, 102.993894389 18.1050514788);True;NULL
28639;LINESTRING(102.993894389 18.0150503818, 102.897821009 18.0150503818, 102.897821009 17.9250492848, 102.993894389 17.9250492848, 102.993894389 18.0150503818);True;Nong Khai
28640;LINESTRING(103.089967768 18.0150503818, 102.993894389 18.0150503818, 102.993894389 17.9250492848, 103.089967768 17.9250492848, 103.089967768 18.0150503818);True;Nong Khai
28645;LINESTRING(103.089967768 17.9250492848, 102.993894389 17.9250492848, 102.993894389 17.8350481879, 103.089967768 17.8350481879, 103.089967768 17.9250492848);True;Udon Thani
28646;LINESTRING(102.993894389 17.9250492848, 102.897821009 17.9250492848, 102.897821009 17.8350481879, 102.993894389 17.8350481879, 102.993894389 17.9250492848);True;Nong Khai
28647;LINESTRING(102.993894389 17.8350481879, 102.897821009 17.8350481879, 102.897821009 17.7450470909, 102.993894389 17.7450470909, 102.993894389 17.8350481879);True;Udon Thani
28648;LINESTRING(103.089967768 17.8350481879, 102.993894389 17.8350481879, 102.993894389 17.7450470909, 103.089967768 17.7450470909, 103.089967768 17.8350481879);True;Udon Thani
28649;LINESTRING(102.897821009 17.9250492848, 102.80174763 17.9250492848, 102.80174763 17.8350481879, 102.897821009 17.8350481879, 102.897821009 17.9250492848);True;Nong Khai
28650;LINESTRING(102.80174763 17.9250492848, 102.70567425 17.9250492848, 102.70567425 17.8350481879, 102.80174763 17.8350481879, 102.80174763 17.9250492848);True;Nong Khai
28651;LINESTRING(102.80174763 17.8350481879, 102.70567425 17.8350481879, 102.70567425 17.7450470909, 102.80174763 17.7450470909, 102.80174763 17.8350481879);True;Nong Khai
28652;LINESTRING(102.897821009 17.8350481879, 102.80174763 17.8350481879, 102.80174763 17.7450470909, 102.897821009 17.7450470909, 102.897821009 17.8350481879);True;Udon Thani
